Munich;31;Bayern;81249;de;Federal Republic of Germany;Eichenauer Strasse;11.4048989;48.1607954
Munich;3;Bayern;81249;de;Federal Republic of Germany;Henschelstrasse;11.4058524301656;48.1772372788096
Munich;3;Bayern;81241;de;Federal Republic of Germany;Pasinger Bahnhofsplatz;11.4607982182372;48.148566822453
Munich;8;Bayern;81375;de;Federal Republic of Germany;Sauerbruchstrasse;11.4760539;48.1138574
Munich;120;Bayern;81375;de;Federal Republic of Germany;Guardinistrasse;11.4895559;48.1193472
Munich;278;Bayern;80992;de;Federal Republic of Germany;Dachauer Strasse;11.5116060136053;48.1814457097992
Munich;8;Bayern;80995;de;Federal Republic of Germany;Pflaumstrasse;11.5302392940381;48.2179096184035
Munich;278;Bayern;80992;de;Federal Republic of Germany;Dachauer Strasse;11.5116060136053;48.1814457097992
Munich;6;Bayern;80686;de;Federal Republic of Germany;Hufnagelstrasse;11.5138776;48.1326063
Munich;66;Bayern;81373;de;Federal Republic of Germany;Heiterwanger Strasse;11.5202336;48.1221121
Munich;149;Bayern;81379;de;Federal Republic of Germany;Kistlerhofstrasse;11.5159066;48.0946887
Munich;24;Bayern;81369;de;Federal Republic of Germany;Konrad-Celtis-Strasse;11.5311553;48.1111685
Munich;23;Bayern;80637;de;Federal Republic of Germany;Georg-Brauchle-Ring;11.5373440020361;48.1757180095466
Munich;18;Bayern;80339;de;Federal Republic of Germany;Ligsalzstrasse;11.5421242;48.1372085
Munich;39;Bayern;81373;de;Federal Republic of Germany;Pfeuferstrasse;11.5415036902506;48.1237839155268
Munich;18;Bayern;80339;de;Federal Republic of Germany;Ligsalzstrasse;11.5421242;48.1372085
Munich;248;Bayern;81545;de;Federal Republic of Germany;Gruenwalder Strasse;11.5611792;48.0914309
Munich;14;Bayern;80809;de;Federal Republic of Germany;Lerchenauer Strasse;11.562607;48.1722078
Munich;49a;Bayern;80797;de;Federal Republic of Germany;Winzererstrasse;11.562403155791;48.1641412266265
Munich;14;Bayern;80809;de;Federal Republic of Germany;Lerchenauer Strasse;11.562607;48.1722078
Munich;3;Bayern;80335;de;Federal Republic of Germany;Elisenstrasse;11.5623038;48.1415765
Munich;8;Bayern;80336;de;Federal Republic of Germany;Schwanthalerstrasse;11.5633505;48.1375188
Munich;2;Bayern;80469;de;Federal Republic of Germany;Arndtstrasse;11.5670514;48.1257502
Munich;49;Bayern;81547;de;Federal Republic of Germany;Saebener Strasse;11.573178;48.1028531
Munich;14;Bayern;80337;de;Federal Republic of Germany;Thalkirchner Strasse;11.5663389290438;48.1317530586009
Munich;3;Bayern;80335;de;Federal Republic of Germany;Elisenstrasse;11.5623038;48.1415765
Munich;14;Bayern;80809;de;Federal Republic of Germany;Lerchenauer Strasse;11.562607;48.17
Munich;14;Bayern;80337;de;Federal Republic of Germany;Thalkirchner Strasse;11.5663389290438;48.1317530586009
Munich;8;Bayern;80336;de;Federal Republic of Germany;Schwanthalerstrasse;11.5633505;48.1375188
Munich;2;Bayern;81543;de;Federal Republic of Germany;Birkenau;11.5716631;48.1187299
Munich;83C;Bayern;80807;de;Federal Republic of Germany;Knorrstrasse;11.5721899382414;48.1862194696713
Munich;14;Bayern;81543;de;Federal Republic of Germany;Untere Weidenstrasse;11.5716981;48.1188302
Munich;13;Bayern;80469;de;Federal Republic of Germany;Ickstattstrasse;11.573050523542;48.1281962314595
Munich;49;Bayern;81547;de;Federal Republic of Germany;Saebener Strasse;11.573178;48.1028531
Munich;5;Bayern;80333;de;Federal Republic of Germany;Prannerstrasse;11.5735646;48.1409824
Munich;13;Bayern;80469;de;Federal Republic of Germany;Ickstattstrasse;11.573050523542;48.1281962314595
Munich;18;Bayern;80333;de;Federal Republic of Germany;Oskar-von-Miller-Ring;11.5748422;48.1449353
Munich;5;Bayern;80333;de;Federal Republic of Germany;Prannerstrasse;11.5735646;48.1409824
Munich;35;Bayern;80333;de;Federal Republic of Germany;Theresienstrasse;11.5747513064005;48.1480072179207
Munich;35;Bayern;80333;de;Federal Republic of Germany;Theresienstrasse;11.5747513064005;48.1480072179207
Munich;83C;Bayern;80807;de;Federal Republic of Germany;Knorrstrasse;11.5721899382414;48.1862194696713
Munich;14;Bayern;81543;de;Federal Republic of Germany;Untere Weidenstrasse;11.5716981;48.1188302
Munich;13;Bayern;80469;de;Federal Republic of Germany;Ickstattstrasse;11.573050523542;48.1281962314595
Munich;26;Bayern;80804;de;Federal Republic of Germany;Barlachstrasse;11.5754815914351;48.1770514462601
Munich;49;Bayern;81547;de;Federal Republic of Germany;Saebener Strasse;11.573178;48.1028531
Munich;44;Bayern;81541;de;Federal Republic of Germany;Falkenstrasse;11.5775513;48.1210393
Munich;42a;Bayern;81541;de;Federal Republic of Germany;Falkenstrasse;11.5778356;48.1212399
Munich;2;Bayern;80801;de;Federal Republic of Germany;Hohenstaufenstrasse;11.5762570027106;48.156397272211
Munich;2;Bayern;80801;de;Federal Republic of Germany;Hohenstaufenstrasse;11.5762570027106;48.156397272211
Munich;26;Bayern;80804;de;Federal Republic of Germany;Barlachstrasse;11.5754815914351;48.1770514462601
Munich;18;Bayern;80333;de;Federal Republic of Germany;Oskar-von-Miller-Ring;11.5748422;48.1449353
Munich;35;Bayern;80333;de;Federal Republic of Germany;Theresienstrasse;11.5747513064005;48.1480072179207
Munich;16;Bayern;80331;de;Federal Republic of Germany;Marienplatz;11.5766249900086;48.1366078439336
Munich;26;Bayern;80804;de;Federal Republic of Germany;Barlachstrasse;11.5754815914351;48.1770514462601
Munich;16;Bayern;80331;de;Federal Republic of Germany;Marienplatz;11.5766249900086;48.1366078439336
Munich;7;Bayern;81541;de;Federal Republic of Germany;Tegernseer Platz;11.5803025457463;48.1153179378785
Munich;2;Bayern;80801;de;Federal Republic of Germany;Hohenstaufenstrasse;11.5762570027106;48.156397272211
Munich;16;Bayern;80803;de;Federal Republic of Germany;Destouchesstrasse;11.5805425846778;48.1651957482771
Munich;7;Bayern;81541;de;Federal Republic of Germany;Tegernseer Platz;11.5803025457463;48.1153179378785
Munich;16;Bayern;80803;de;Federal Republic of Germany;Destouchesstrasse;11.5805425846778;48.1651957482771
Munich;30;Bayern;80801;de;Federal Republic of Germany;Friedrichstrasse;11.5805703789036;48.1601049673662
Munich;32;Bayern;80801;de;Federal Republic of Germany;Friedrichstrasse;11.5806236318116;48.1602689689129
Munich;42a;Bayern;81541;de;Federal Republic of Germany;Falkenstrasse;11.5778356;48.1212399
Munich;14;Bayern;80331;de;Federal Republic of Germany;Falkenturmstrasse;11.5805026292754;48.1383313908685
Munich;1a;Bayern;80469;de;Federal Republic of Germany;Baaderstrasse;11.5817779738046;48.1332226704155
Munich;14;Bayern;80331;de;Federal Republic of Germany;Falkenturmstrasse;11.5805026292754;48.1383313908685
Munich;1a;Bayern;80469;de;Federal Republic of Germany;Baaderstrasse;11.5817779738046;48.1332226704155
Munich;75;Bayern;81541;de;Federal Republic of Germany;Hochstrasse;11.5830195;48.1223208
Munich;30;Bayern;80801;de;Federal Republic of Germany;Friedrichstrasse;11.5805703789036;48.1601049673662
Munich;7;Bayern;81541;de;Federal Republic of Germany;Tegernseer Platz;11.5803025457463;48.1153179378785
Munich;16;Bayern;80803;de;Federal Republic of Germany;Destouchesstrasse;11.5805425846778;48.1651957482771
Munich;14;Bayern;80331;de;Federal Republic of Germany;Falkenturmstrasse;11.5805026292754;48.1383313908685
Munich;34b;Bayern;81549;de;Federal Republic of Germany;Chiemgaustrasse;11.5887735;48.1046282
Munich;8;Bayern;80802;de;Federal Republic of Germany;Ohmstrasse;11.5846215;48.1538799
Munich;1a;Bayern;80469;de;Federal Republic of Germany;Baaderstrasse;11.5817779738046;48.1332226704155
Munich;34b;Bayern;81549;de;Federal Republic of Germany;Chiemgaustrasse;11.5887735;48.1046282
Munich;8;Bayern;80802;de;Federal Republic of Germany;Ohmstrasse;11.5846215;48.1538799
Munich;12;Bayern;81541;de;Federal Republic of Germany;Regerstrasse;11.5871588;48.1238218
Munich;82;Bayern;81539;de;Federal Republic of Germany;Deisenhofener Strasse;11.5903478;48.1105301
Munich;8;Bayern;80802;de;Federal Republic of Germany;Ohmstrasse;11.5846215;48.1538799
Munich;56;Bayern;81541;de;Federal Republic of Germany;Werinherstrasse;11.5902915;48.1149551
Munich;12;Bayern;81541;de;Federal Republic of Germany;Regerstrasse;11.5871588;48.1238218
Munich;82;Bayern;81539;de;Federal Republic of Germany;Deisenhofener Strasse;11.5903478;48.1105301
Munich;11a;Bayern;80538;de;Federal Republic of Germany;Prinzregentenstrasse;11.5934462528319;48.1417976096808
Munich;34b;Bayern;81549;de;Federal Republic of Germany;Chiemgaustrasse;11.5887735;48.1046282
Munich;82;Bayern;81539;de;Federal Republic of Germany;Deisenhofener Strasse;11.5903478;48.1105301
Munich;56;Bayern;81541;de;Federal Republic of Germany;Werinherstrasse;11.5902915;48.1149551
Munich;7;Bayern;81669;de;Federal Republic of Germany;Tassiloplatz;11.5956010849986;48.122922025697
Munich;2a;Bayern;81667;de;Federal Republic of Germany;Lothringer Strasse;11.596383818697;48.1278296841153
Munich;7;Bayern;81669;de;Federal Republic of Germany;Tassiloplatz;11.5956010849986;48.122922025697
Munich;11a;Bayern;80538;de;Federal Republic of Germany;Prinzregentenstrasse;11.5934462528319;48.1417976096808
Munich;2a;Bayern;81667;de;Federal Republic of Germany;Lothringer Strasse;11.596383818697;48.1278296841153
Munich;78;Bayern;80939;de;Federal Republic of Germany;Carl-Orff-Bogen;11.6006554;48.201547
Munich;5;Bayern;81667;de;Federal Republic of Germany;Johannisplatz;11.5989600621484;48.1332455062666
Munich;5;Bayern;81667;de;Federal Republic of Germany;Johannisplatz;11.5989600621484;48.1332455062666
Munich;7;Bayern;81669;de;Federal Republic of Germany;Tassiloplatz;11.5956010849986;48.122922025697
Munich;2a;Bayern;81667;de;Federal Republic of Germany;Lothringer Strasse;11.596383818697;48.1278296841153
Munich;23;Bayern;81675;de;Federal Republic of Germany;Trogerstrasse;11.6011872;48.1407903
Munich;5;Bayern;81667;de;Federal Republic of Germany;Johannisplatz;11.5989600621484;48.1332455062666
Munich;4;Bayern;81675;de;Federal Republic of Germany;Trogerstrasse;11.603033779769;48.1360704104847
Munich;4;Bayern;81675;de;Federal Republic of Germany;Trogerstrasse;11.603033779769;48.1360704104847
Munich;78;Bayern;80939;de;Federal Republic of Germany;Carl-Orff-Bogen;11.6006554;48.201547
Munich;8;Bayern;80805;de;Federal Republic of Germany;Christoph-Probst-Strasse;11.6097426705893;48.1838425306406
Munich;4;Bayern;81675;de;Federal Republic of Germany;Trogerstrasse;11.603033779769;48.1360704104847
Munich;8;Bayern;80805;de;Federal Republic of Germany;Christoph-Probst-Strasse;11.6097426705893;48.1838425306406
Munich;1;Bayern;81667;de;Federal Republic of Germany;Haidenauplatz;11.6108471;48.1328789
Munich;39;Bayern;81677;de;Federal Republic of Germany;Zaubzerstrasse;11.6152808930791;48.1394489256928
Munich;1;Bayern;81667;de;Federal Republic of Germany;Haidenauplatz;11.6108471;48.1328789
Munich;6;Bayern;81737;de;Federal Republic of Germany;Ottobrunner Strasse;11.6168563;48.1123419
Munich;99;Bayern;81925;de;Federal Republic of Germany;Effnerstrasse;11.6201418023923;48.1600127502847
Munich;6;Bayern;81737;de;Federal Republic of Germany;Ottobrunner Strasse;11.6168563;48.1123419
Munich;39;Bayern;81677;de;Federal Republic of Germany;Zaubzerstrasse;11.6152808930791;48.1394489256928
Munich;99;Bayern;81925;de;Federal Republic of Germany;Effnerstrasse;11.6201418023923;48.1600127502847
Munich;90;Bayern;81737;de;Federal Republic of Germany;Ottobrunner Strasse;11.6220317;48.1052967
Munich;6;Bayern;81737;de;Federal Republic of Germany;Ottobrunner Strasse;11.6168563;48.1123419
Munich;90;Bayern;81737;de;Federal Republic of Germany;Ottobrunner Strasse;11.6220317;48.1052967
Munich;19a;Bayern;81925;de;Federal Republic of Germany;Arabellastrasse;11.6218899;48.1507514
Munich;4;Bayern;81927;de;Federal Republic of Germany;Hochstiftsweg;11.6330517996611;48.1684647666483
Munich;1;Bayern;81677;de;Federal Republic of Germany;Hohenlindener Strasse;11.6251515;48.1368508
Munich;19a;Bayern;81925;de;Federal Republic of Germany;Arabellastrasse;11.6218899;48.1507514
Munich;1;Bayern;81677;de;Federal Republic of Germany;Hohenlindener Strasse;11.6251515;48.1368508
Munich;70;Bayern;81732;de;Federal Republic of Germany;Sankt-Veit-Strasse;11.6406538;48.1184423
Munich;4;Bayern;81927;de;Federal Republic of Germany;Hochstiftsweg;11.6330517996611;48.1684647666483
Munich;68;Bayern;81732;de;Federal Republic of Germany;Sankt-Veit-Strasse;11.640763;48.1186319
Munich;1;Bayern;81927;de;Federal Republic of Germany;Freischuetzstrasse;11.6415014;48.1569937
